Unix_Timestamp,Action_Label,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1776200280.122739,start_relax,-2,-6,-1,0,-2,0,1,2,0.6776123046875,-0.36541748046875,-0.03167724609375,0.63739013671875,-0.41455078125,-0.52783203125,0.7294921875,0.4375,0.125,-0.3125
1776200280.130315,start_relax,-2,-6,-1,-2,-1,0,-1,-3,0.6776123046875,-0.36541748046875,-0.03167724609375,0.63739013671875,-0.41455078125,-0.52783203125,0.7294921875,0.4375,0.125,-0.3125
1776200280.130315,start_relax,-2,1,1,0,0,-3,-3,-1,0.6776123046875,-0.36541748046875,-0.03167724609375,0.63739013671875,-0.41455078125,-0.52783203125,0.7294921875,0.4375,0.125,-0.3125
1776200280.140163,start_relax,-3,-3,0,-2,-3,-2,0,-3,0.6776123046875,-0.36541748046875,-0.0316162109375,0.63739013671875,-0.41943359375,-0.52392578125,0.728515625,0.5,0.1875,-0.375
1776200280.140163,start_relax,-2,-1,-3,2,0,-1,1,1,0.6776123046875,-0.36541748046875,-0.0316162109375,0.63739013671875,-0.41943359375,-0.52392578125,0.728515625,0.5,0.1875,-0.375
1776200280.145949,start_relax,-1,2,-2,1,-1,-1,-1,-1,0.6776123046875,-0.36541748046875,-0.0316162109375,0.63739013671875,-0.41943359375,-0.52392578125,0.728515625,0.5,0.1875,-0.375
1776200280.145949,start_relax,-7,2,-1,1,-1,0,-4,-5,0.6776123046875,-0.36541748046875,-0.0316162109375,0.63739013671875,-0.41943359375,-0.52392578125,0.728515625,0.5,0.1875,-0.375
1776200280.160939,start_relax,0,1,1,-1,-1,-5,-10,-6,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41455078125,-0.52587890625,0.7236328125,0.0625,0.1875,-0.125
1776200280.160939,start_relax,-1,-2,2,-1,-1,-2,-2,-4,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41455078125,-0.52587890625,0.7236328125,0.0625,0.1875,-0.125
1776200280.167782,start_relax,3,1,-1,5,-1,1,9,2,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41455078125,-0.52587890625,0.7236328125,0.0625,0.1875,-0.125
1776200280.167782,start_relax,-10,-5,-1,-1,-2,2,-4,-2,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41455078125,-0.52587890625,0.7236328125,0.0625,0.1875,-0.125
1776200280.186701,start_relax,26,4,1,-1,-1,-2,-4,2,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41357421875,-0.52490234375,0.72021484375,-0.1875,0.125,-0.375
1776200280.186701,start_relax,-9,-4,4,-3,0,-3,0,-2,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41357421875,-0.52490234375,0.72021484375,-0.1875,0.125,-0.375
1776200280.190122,start_relax,-9,0,-1,-1,-2,-2,-3,-3,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41357421875,-0.52490234375,0.72021484375,-0.1875,0.125,-0.375
1776200280.190122,start_relax,11,8,3,2,-4,0,-4,-4,0.6776123046875,-0.3653564453125,-0.0316162109375,0.63739013671875,-0.41357421875,-0.52490234375,0.72021484375,-0.1875,0.125,-0.375
1776200280.198225,start_relax,7,5,-1,-3,-2,1,-4,1,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4130859375,-0.53076171875,0.72900390625,0.0625,0.375,-0.5625
1776200280.198225,start_relax,-10,-4,-1,3,-1,0,-4,-5,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4130859375,-0.53076171875,0.72900390625,0.0625,0.375,-0.5625
1776200280.212486,start_relax,27,2,2,-1,0,4,4,2,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4130859375,-0.53076171875,0.72900390625,0.0625,0.375,-0.5625
1776200280.212486,start_relax,-2,2,-3,1,-2,-2,1,-3,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4130859375,-0.53076171875,0.72900390625,0.0625,0.375,-0.5625
1776200280.220593,start_relax,-9,-5,1,-2,1,0,-7,-1,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4140625,-0.5263671875,0.7236328125,0.5625,0.375,-0.75
1776200280.220593,start_relax,30,14,-1,2,-1,0,1,7,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4140625,-0.5263671875,0.7236328125,0.5625,0.375,-0.75
1776200280.229335,start_relax,-1,1,0,-2,-4,-3,-4,-4,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4140625,-0.5263671875,0.7236328125,0.5625,0.375,-0.75
1776200280.229335,start_relax,3,1,1,2,-1,4,2,7,0.6776123046875,-0.3653564453125,-0.03167724609375,0.63739013671875,-0.4140625,-0.5263671875,0.7236328125,0.5625,0.375,-0.75
1776200280.244162,start_relax,-1,0,-4,-2,0,-1,-1,-3,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.42138671875,-0.5263671875,0.73046875,1.1875,-0.0625,-1.0
1776200280.244162,start_relax,-14,-4,-3,-2,-4,0,-1,-2,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.42138671875,-0.5263671875,0.73046875,1.1875,-0.0625,-1.0
1776200280.251542,start_relax,-1,2,-1,-1,1,-1,1,-2,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.42138671875,-0.5263671875,0.73046875,1.1875,-0.0625,-1.0
1776200280.251542,start_relax,0,2,0,2,0,6,10,7,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.42138671875,-0.5263671875,0.73046875,1.1875,-0.0625,-1.0
1776200280.258298,start_relax,-1,-2,1,-2,-4,0,-4,-2,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.41162109375,-0.53125,0.724609375,0.8125,-0.5,-0.625
1776200280.258298,start_relax,0,2,2,-1,-1,-2,-3,-3,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.41162109375,-0.53125,0.724609375,0.8125,-0.5,-0.625
1776200280.27267,start_relax,0,2,0,1,-1,-1,3,-1,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.41162109375,-0.53125,0.724609375,0.8125,-0.5,-0.625
1776200280.27267,start_relax,0,2,2,1,0,1,-1,0,0.6778564453125,-0.3651123046875,-0.03155517578125,0.6373291015625,-0.41162109375,-0.53125,0.724609375,0.8125,-0.5,-0.625
1776200280.280561,start_relax,0,1,-4,-2,1,0,2,0,0.67803955078125,-0.36474609375,-0.031494140625,0.6373291015625,-0.40576171875,-0.52685546875,0.728515625,1.6875,-0.3125,-0.4375
1776200280.280561,start_relax,3,-1,-2,1,0,1,0,1,0.67803955078125,-0.36474609375,-0.031494140625,0.6373291015625,-0.40576171875,-0.52685546875,0.728515625,1.6875,-0.3125,-0.4375
1776200280.287424,start_relax,2,-4,-1,-2,-3,5,1,2,0.67803955078125,-0.36474609375,-0.031494140625,0.6373291015625,-0.40576171875,-0.52685546875,0.728515625,1.6875,-0.3125,-0.4375
1776200280.287424,start_relax,2,1,-1,-5,0,0,1,-1,0.67803955078125,-0.36474609375,-0.031494140625,0.6373291015625,-0.40576171875,-0.52685546875,0.728515625,1.6875,-0.3125,-0.4375
1776200280.302617,start_relax,2,0,2,-1,1,-1,-2,-1,0.67816162109375,-0.36456298828125,-0.03131103515625,0.63726806640625,-0.41748046875,-0.51953125,0.71728515625,1.5625,-0.3125,-0.5625
1776200280.302617,start_relax,0,-3,-2,0,-1,1,3,0,0.67816162109375,-0.36456298828125,-0.03131103515625,0.63726806640625,-0.41748046875,-0.51953125,0.71728515625,1.5625,-0.3125,-0.5625
1776200280.313286,start_relax,-6,0,-1,-3,1,0,1,0,0.67816162109375,-0.36456298828125,-0.03131103515625,0.63726806640625,-0.41748046875,-0.51953125,0.71728515625,1.5625,-0.3125,-0.5625
1776200280.313286,start_relax,-2,-2,-2,-1,-2,3,-1,0,0.67816162109375,-0.36456298828125,-0.03131103515625,0.63726806640625,-0.41748046875,-0.51953125,0.71728515625,1.5625,-0.3125,-0.5625
1776200280.318125,start_relax,-2,1,1,-1,-2,0,-2,-3,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.42041015625,-0.5126953125,0.728515625,0.0625,0.25,-0.875
1776200280.318125,start_relax,-1,1,1,0,-2,-2,-5,-3,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.42041015625,-0.5126953125,0.728515625,0.0625,0.25,-0.875
1776200280.334582,start_relax,0,0,-1,-1,-3,-1,1,-1,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.42041015625,-0.5126953125,0.728515625,0.0625,0.25,-0.875
1776200280.334582,start_relax,0,-1,-1,0,0,-1,0,2,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.42041015625,-0.5126953125,0.728515625,0.0625,0.25,-0.875
1776200280.341732,start_relax,-11,0,0,-5,-2,-5,-3,1,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.419921875,-0.51904296875,0.7236328125,-0.875,0.375,-0.4375
1776200280.341732,start_relax,-2,1,-1,-2,-3,1,-2,-1,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.419921875,-0.51904296875,0.7236328125,-0.875,0.375,-0.4375
1776200280.348726,start_relax,33,9,0,1,1,-1,0,0,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.419921875,-0.51904296875,0.7236328125,-0.875,0.375,-0.4375
1776200280.348726,start_relax,1,-3,0,1,-3,1,2,3,0.67816162109375,-0.364501953125,-0.03125,0.6373291015625,-0.419921875,-0.51904296875,0.7236328125,-0.875,0.375,-0.4375
1776200280.362733,start_relax,-4,0,-2,-2,-1,1,0,-3,0.67816162109375,-0.36468505859375,-0.03143310546875,0.63726806640625,-0.4169921875,-0.53515625,0.72705078125,-1.125,0.25,-0.375
1776200280.362733,start_relax,2,-2,-3,-1,-1,-1,-8,1,0.67816162109375,-0.36468505859375,-0.03143310546875,0.63726806640625,-0.4169921875,-0.53515625,0.72705078125,-1.125,0.25,-0.375
1776200280.370489,start_relax,2,2,-1,-2,-2,2,7,0,0.67816162109375,-0.36468505859375,-0.03143310546875,0.63726806640625,-0.4169921875,-0.53515625,0.72705078125,-1.125,0.25,-0.375
1776200280.370489,start_relax,-12,-6,1,-2,0,0,2,2,0.67816162109375,-0.36468505859375,-0.03143310546875,0.63726806640625,-0.4169921875,-0.53515625,0.72705078125,-1.125,0.25,-0.375
1776200280.379047,start_relax,1,5,1,0,-1,1,-8,-1,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41162109375,-0.52978515625,0.73193359375,-0.375,0.125,-0.4375
1776200280.379047,start_relax,2,1,0,-2,-1,0,6,5,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41162109375,-0.52978515625,0.73193359375,-0.375,0.125,-0.4375
1776200280.392582,start_relax,-5,1,1,-1,1,-3,-4,-4,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41162109375,-0.52978515625,0.73193359375,-0.375,0.125,-0.4375
1776200280.392582,start_relax,2,-3,-1,-4,-3,-2,0,0,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41162109375,-0.52978515625,0.73193359375,-0.375,0.125,-0.4375
1776200280.400695,start_relax,20,2,0,-2,0,1,1,0,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4140625,-0.53466796875,0.72021484375,0.625,0.3125,-0.75
1776200280.400695,start_relax,9,1,0,-3,1,0,-6,-2,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4140625,-0.53466796875,0.72021484375,0.625,0.3125,-0.75
1776200280.407663,start_relax,-3,1,0,0,-1,-2,-1,-1,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4140625,-0.53466796875,0.72021484375,0.625,0.3125,-0.75
1776200280.407663,start_relax,1,-2,2,0,1,0,-1,2,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4140625,-0.53466796875,0.72021484375,0.625,0.3125,-0.75
1776200280.422789,start_relax,-1,-1,-3,1,-1,-3,-1,-3,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4150390625,-0.5244140625,0.72900390625,0.75,0.1875,-0.6875
1776200280.422789,start_relax,-4,-2,1,-1,-2,0,1,-4,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4150390625,-0.5244140625,0.72900390625,0.75,0.1875,-0.6875
1776200280.430607,start_relax,5,-1,0,-1,-1,-1,2,0,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4150390625,-0.5244140625,0.72900390625,0.75,0.1875,-0.6875
1776200280.430607,start_relax,0,-1,0,-1,0,-1,-8,1,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4150390625,-0.5244140625,0.72900390625,0.75,0.1875,-0.6875
1776200280.439921,start_relax,1,-1,-1,-3,-1,-1,1,-2,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4111328125,-0.51904296875,0.7255859375,0.375,0.3125,-0.375
1776200280.439921,start_relax,2,1,0,-3,0,-3,-4,3,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4111328125,-0.51904296875,0.7255859375,0.375,0.3125,-0.375
1776200280.452603,start_relax,1,-3,-2,-3,0,-3,-2,-1,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4111328125,-0.51904296875,0.7255859375,0.375,0.3125,-0.375
1776200280.452603,start_relax,-2,-3,-1,-2,0,0,7,-5,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.4111328125,-0.51904296875,0.7255859375,0.375,0.3125,-0.375
1776200280.461213,start_relax,1,-3,-2,-1,-3,-1,11,7,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52783203125,0.72412109375,0.0,0.25,-0.125
1776200280.461213,start_relax,0,0,1,-1,-2,-1,-5,-3,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52783203125,0.72412109375,0.0,0.25,-0.125
1776200280.467704,start_relax,3,5,-3,-1,0,-4,0,0,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52783203125,0.72412109375,0.0,0.25,-0.125
1776200280.467704,start_relax,-13,0,0,0,-3,0,-3,0,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52783203125,0.72412109375,0.0,0.25,-0.125
1776200280.482723,start_relax,6,-3,0,-1,0,-4,4,1,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52490234375,0.7197265625,-0.4375,0.25,0.0
1776200280.482723,start_relax,-6,-1,-2,-1,-1,0,-8,-3,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52490234375,0.7197265625,-0.4375,0.25,0.0
1776200280.490027,start_relax,-1,-3,0,-2,-2,-1,3,3,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52490234375,0.7197265625,-0.4375,0.25,0.0
1776200280.490027,start_relax,-3,-2,-2,-1,0,0,0,-3,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52490234375,0.7197265625,-0.4375,0.25,0.0
1776200280.498426,start_relax,2,1,1,-5,0,1,1,-2,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.408203125,-0.52783203125,0.73046875,-0.6875,0.375,0.0625
1776200280.498426,start_relax,1,1,-1,0,-2,-3,0,-1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.408203125,-0.52783203125,0.73046875,-0.6875,0.375,0.0625
1776200280.512776,start_relax,0,0,0,0,-1,-3,-2,-4,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.408203125,-0.52783203125,0.73046875,-0.6875,0.375,0.0625
1776200280.512776,start_relax,0,-3,-2,2,0,2,2,-1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.408203125,-0.52783203125,0.73046875,-0.6875,0.375,0.0625
1776200280.520813,start_relax,4,-4,-1,-2,-2,-5,-2,1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41796875,-0.53076171875,0.7216796875,0.0,0.1875,0.0
1776200280.520813,start_relax,-1,0,-3,0,-1,0,-4,-1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41796875,-0.53076171875,0.7216796875,0.0,0.1875,0.0
1776200280.527788,start_relax,1,-1,1,-1,-3,-3,5,-1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41796875,-0.53076171875,0.7216796875,0.0,0.1875,0.0
1776200280.527788,start_relax,0,1,-3,4,1,0,-2,-1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41796875,-0.53076171875,0.7216796875,0.0,0.1875,0.0
1776200280.542751,start_relax,2,0,-1,-2,-1,-3,-2,1,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41845703125,-0.5283203125,0.71435546875,-0.0625,0.0625,-0.25
1776200280.542751,start_relax,-6,-2,1,-2,-2,1,-7,-5,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41845703125,-0.5283203125,0.71435546875,-0.0625,0.0625,-0.25
1776200280.550066,start_relax,-1,0,-2,0,-1,-2,2,-2,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41845703125,-0.5283203125,0.71435546875,-0.0625,0.0625,-0.25
1776200280.550066,start_relax,2,-4,-3,-2,-5,-1,-1,-3,0.67816162109375,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41845703125,-0.5283203125,0.71435546875,-0.0625,0.0625,-0.25
1776200280.558106,start_relax,-4,-1,-2,0,-1,-3,-1,2,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41943359375,-0.52734375,0.72216796875,-0.4375,0.375,-0.125
1776200280.558106,start_relax,-3,3,-2,0,0,0,2,-3,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41943359375,-0.52734375,0.72216796875,-0.4375,0.375,-0.125
1776200280.572703,start_relax,-4,-5,-1,0,1,1,-8,0,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41943359375,-0.52734375,0.72216796875,-0.4375,0.375,-0.125
1776200280.572703,start_relax,2,1,-3,1,-1,0,10,5,0.67816162109375,-0.3646240234375,-0.03143310546875,0.63726806640625,-0.41943359375,-0.52734375,0.72216796875,-0.4375,0.375,-0.125
1776200280.580843,start_relax,4,-1,-4,-3,0,1,10,2,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52294921875,0.7333984375,-0.4375,0.375,0.125
1776200280.580843,start_relax,-5,-4,-1,-4,-2,0,-7,-5,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52294921875,0.7333984375,-0.4375,0.375,0.125
1776200280.587719,start_relax,18,7,-2,2,1,0,0,1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52294921875,0.7333984375,-0.4375,0.375,0.125
1776200280.587719,start_relax,-1,0,-1,-1,-2,-2,1,2,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52294921875,0.7333984375,-0.4375,0.375,0.125
1776200280.602605,start_relax,-3,0,2,1,-1,1,3,-1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.4140625,-0.52587890625,0.7294921875,-0.5625,0.1875,0.0
1776200280.602605,start_relax,-4,-2,0,-1,-1,0,0,1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.4140625,-0.52587890625,0.7294921875,-0.5625,0.1875,0.0
1776200280.610177,start_relax,3,-1,-1,-1,1,-1,-1,1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.4140625,-0.52587890625,0.7294921875,-0.5625,0.1875,0.0
1776200280.610177,start_relax,1,0,0,0,-3,-5,-1,-3,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.4140625,-0.52587890625,0.7294921875,-0.5625,0.1875,0.0
1776200280.618209,start_relax,1,-2,0,-3,-2,1,-3,-1,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52734375,0.7265625,-0.4375,0.0,0.1875
1776200280.618209,start_relax,1,1,-4,0,0,1,2,6,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52734375,0.7265625,-0.4375,0.0,0.1875
1776200280.632812,start_relax,2,-2,0,-1,-1,0,4,-5,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52734375,0.7265625,-0.4375,0.0,0.1875
1776200280.632812,start_relax,7,-4,-4,-5,-3,-3,-3,0,0.67822265625,-0.36456298828125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52734375,0.7265625,-0.4375,0.0,0.1875
1776200280.64069,start_relax,-3,-2,-1,-2,-1,1,0,-1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41064453125,-0.5234375,0.7236328125,0.25,0.0,-0.0625
1776200280.64069,start_relax,-5,0,2,-1,-2,-2,-1,-2,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41064453125,-0.5234375,0.7236328125,0.25,0.0,-0.0625
1776200280.647793,start_relax,2,0,0,1,0,-1,1,4,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41064453125,-0.5234375,0.7236328125,0.25,0.0,-0.0625
1776200280.647793,start_relax,0,4,-2,-2,0,-1,-4,-3,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41064453125,-0.5234375,0.7236328125,0.25,0.0,-0.0625
1776200280.662799,start_relax,-8,-8,-1,-1,0,0,-3,-2,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52490234375,0.7197265625,0.0,0.0,-0.3125
1776200280.662799,start_relax,1,0,-2,-1,2,0,-4,-3,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52490234375,0.7197265625,0.0,0.0,-0.3125
1776200280.670125,start_relax,-2,-1,-2,0,0,-2,-1,-2,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52490234375,0.7197265625,0.0,0.0,-0.3125
1776200280.670125,start_relax,1,0,-2,-1,2,-1,-2,2,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41357421875,-0.52490234375,0.7197265625,0.0,0.0,-0.3125
1776200280.678212,start_relax,0,0,-1,-3,0,-1,3,-1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52685546875,0.7265625,-0.125,0.125,-0.25
1776200280.678212,start_relax,1,-1,1,-1,-2,-3,-5,-1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52685546875,0.7265625,-0.125,0.125,-0.25
1776200280.692969,start_relax,2,0,-4,-3,-3,-1,1,-1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52685546875,0.7265625,-0.125,0.125,-0.25
1776200280.692969,start_relax,0,0,0,0,-1,-1,5,-2,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41552734375,-0.52685546875,0.7265625,-0.125,0.125,-0.25
1776200280.701992,start_relax,11,-2,0,-4,-2,-2,-4,1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52392578125,0.7236328125,-0.0625,0.0,-0.4375
1776200280.701992,start_relax,-5,-1,2,-2,0,1,-1,-1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52392578125,0.7236328125,-0.0625,0.0,-0.4375
1776200280.708791,start_relax,-5,-1,1,-1,-1,-2,-2,-1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52392578125,0.7236328125,-0.0625,0.0,-0.4375
1776200280.708791,start_relax,-3,-3,-3,-1,-3,-1,0,-4,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41259765625,-0.52392578125,0.7236328125,-0.0625,0.0,-0.4375
1776200280.722587,start_relax,-5,0,-1,-2,-4,-1,5,2,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41748046875,-0.53076171875,0.72509765625,0.1875,-0.0625,-0.5625
1776200280.722587,start_relax,4,-3,1,1,-1,-3,-13,-5,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41748046875,-0.53076171875,0.72509765625,0.1875,-0.0625,-0.5625
1776200280.730258,start_relax,-5,-2,0,0,0,4,16,5,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41748046875,-0.53076171875,0.72509765625,0.1875,-0.0625,-0.5625
1776200280.730258,start_relax,-3,-1,-1,-3,-1,-2,-2,-4,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41748046875,-0.53076171875,0.72509765625,0.1875,-0.0625,-0.5625
1776200280.738249,start_relax,-6,-3,-1,-4,0,-3,-1,-2,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41796875,-0.52490234375,0.72509765625,0.5625,0.0,-0.5625
1776200280.738249,start_relax,-3,-7,1,-1,1,-2,0,1,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41796875,-0.52490234375,0.72509765625,0.5625,0.0,-0.5625
1776200280.753557,start_relax,-5,-2,-2,-1,-1,-1,-3,-3,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41796875,-0.52490234375,0.72509765625,0.5625,0.0,-0.5625
1776200280.753557,start_relax,12,6,-1,1,0,1,0,0,0.67822265625,-0.364501953125,-0.03143310546875,0.63726806640625,-0.41796875,-0.52490234375,0.72509765625,0.5625,0.0,-0.5625
1776200280.760613,start_relax,-5,-2,0,0,-5,-3,3,0,0.67822265625,-0.36444091796875,-0.03143310546875,0.63726806640625,-0.41357421875,-0.525390625,0.7275390625,0.375,0.0,-0.3125
1776200280.760613,start_relax,1,-1,1,0,-1,2,-2,-2,0.67822265625,-0.36444091796875,-0.03143310546875,0.63726806640625,-0.41357421875,-0.525390625,0.7275390625,0.375,0.0,-0.3125
1776200280.767931,start_relax,1,2,-1,-4,-4,-1,-2,1,0.67822265625,-0.36444091796875,-0.03143310546875,0.63726806640625,-0.41357421875,-0.525390625,0.7275390625,0.375,0.0,-0.3125
1776200280.767931,start_relax,-1,-3,-1,-4,1,-1,0,-2,0.67822265625,-0.36444091796875,-0.03143310546875,0.63726806640625,-0.41357421875,-0.525390625,0.7275390625,0.375,0.0,-0.3125
1776200280.782701,start_relax,1,-2,-2,-4,-3,0,2,1,0.67822265625,-0.36444091796875,-0.03143310546875,0.63726806640625,-0.4111328125,-0.5322265625,0.7236328125,-0.125,0.0625,-0.125
1776200280.782701,start_relax,-3,-5,-2,0,1,-1,6,1,0.67822265625,-0.36444091796875,-0.03143310546875,0.63726806640625,-0.4111328125,-0.5322265625,0.7236328125,-0.125,0.0625,-0.125
1776200280.790194,start_relax,0,-1,-2,2,-3,1,-5,2,0.67822265625,-0.36444091796875,-0.03143310546875,0.63726806640625,-0.4111328125,-0.5322265625,0.7236328125,-0.125,0.0625,-0.125
